Country,Year,Bus_age_Total,Bus_age_10-20,Bus_age_2-5,Bus_age_5-10,Bus_age_GT_20,Bus_age_LT_2,Bus_Diesel,Bus_Petroleum,Bus_LPG,Bus_Natural_Gas,Bus_Electricity,Car_age_Total,Car_age_10-20,Car_age_2-5,Car_age_5-10,Car_age_GT_20,Car_age_LT_2,Car_Diesel,Car_Petroleum,Car_motor_Total,Car_Renewable,GDP per capita,Population,Population_density,Pop_age_0-14,Pop_age_15-24,Pop_age_25-49,Pop_age_50-64,Pop_age_65-79,Pop_age_GT_80,Modal_Share_Bus,Modal_Share_Car,Modal_Share_Train,pm10_concentration,pm25_concentration,no2_concentration,Bus_motor_Total
France,2013.0,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,96.7140494338357,0.03469852762581108,0.1064088180524873,2.8209902959784405,0.3238529245075701,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,31.796321802705062,17.87818440392783,36149230.0,50.3254937933671,34990.0,,103.9,18.6,12.0,32.5,19.3,11.9,5.6,5.5,84.4,10.1,21.112517374517374,14.473121212121212,18.865490706319704,86459.0
France,2013.0,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,96.7140494338357,0.03469852762581108,0.1064088180524873,2.8209902959784405,0.3238529245075701,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,31.796321802705062,17.87818440392783,36149230.0,50.3254937933671,34990.0,,103.9,18.4,11.9,32.5,19.4,12.0,5.7,5.5,84.4,10.1,21.112517374517374,14.473121212121212,18.865490706319704,86459.0
France,2013.0,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,96.7140494338357,0.03469852762581108,0.1064088180524873,2.8209902959784405,0.3238529245075701,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,31.796321802705062,17.87818440392783,36149230.0,50.3254937933671,0.3,,103.9,18.6,12.0,32.5,19.3,11.9,5.6,5.5,84.4,10.1,21.112517374517374,14.473121212121212,18.865490706319704,86459.0
France,2013.0,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,96.7140494338357,0.03469852762581108,0.1064088180524873,2.8209902959784405,0.3238529245075701,,24.47501559359623,22.284981634208883,29.180816411393725,1.3768567930325502,22.682329567768615,31.796321802705062,17.87818440392783,36149230.0,50.3254937933671,0.3,,103.9,18.4,11.9,32.5,19.4,12.0,5.7,5.5,84.4,10.1,21.112517374517374,14.473121212121212,18.865490706319704,86459.0
France,2014.0,0.13146332904008978,24.373447990435025,22.104065115423527,30.688402464821117,1.1841258162420674,21.64995861307827,96.74474820143885,0.026474820143884893,0.10014388489208634,2.778705035971223,0.34992805755395684,0.13146332904008978,24.373447990435025,22.104065115423527,30.688402464821117,1.1841258162420674,21.64995861307827,32.01102912274633,17.665470608493266,36647883.0,50.32350026876041,35150.0,66165980.0,104.6,18.6,11.9,32.2,19.3,12.3,5.7,5.6,84.6,9.9,18.840723076923076,12.035019230769231,17.95472962962963,86875.0
France,2014.0,0.13146332904008978,24.373447990435025,22.104065115423527,30.688402464821117,1.1841258162420674,21.64995861307827,96.74474820143885,0.026474820143884893,0.10014388489208634,2.778705035971223,0.34992805755395684,0.13146332904008978,24.373447990435025,22.104065115423527,30.688402464821117,1.1841258162420674,21.64995861307827,32.01102912274633,17.665470608493266,36647883.0,50.32350026876041,0.5,66165980.0,104.6,18.6,11.9,32.2,19.3,12.3,5.7,5.6,84.6,9.9,18.840723076923076,12.035019230769231,17.95472962962963,86875.0
France,2015.0,0.1314375980325544,22.753030875433595,20.766791450584424,32.69338645235887,0.42930246934780364,23.357488752275305,96.62234957020057,0.01489971346704871,0.07449856733524356,2.9042979942693408,0.3839541547277937,0.1314375980325544,22.753030875433595,20.766791450584424,32.69338645235887,0.42930246934780364,23.357488752275305,31.966236455355514,17.700691560789465,37180101.0,50.333071983855014,35370.0,66458153.0,105.1,18.6,11.8,32.0,19.2,12.6,5.8,5.6,84.5,9.9,19.629060377358492,12.428358333333334,17.99198148148148,87250.0
France,2015.0,0.1314375980325544,22.753030875433595,20.766791450584424,32.69338645235887,0.42930246934780364,23.357488752275305,96.62234957020057,0.01489971346704871,0.07449856733524356,2.9042979942693408,0.3839541547277937,0.1314375980325544,22.753030875433595,20.766791450584424,32.69338645235887,0.42930246934780364,23.357488752275305,31.966236455355514,17.700691560789465,37180101.0,50.333071983855014,0.6,66458153.0,105.1,18.6,11.8,32.0,19.2,12.6,5.8,5.6,84.5,9.9,19.629060377358492,12.428358333333334,17.99198148148148,87250.0
France,2016.0,0.13282883735893325,23.488674236005195,21.45850985708637,32.179856521493534,0.2914760210133876,22.581483364401514,96.66478172359196,0.006785795068988917,0.06107215562090025,2.83872427052703,0.42863605519113324,0.13282883735893325,23.488674236005195,21.45850985708637,32.179856521493534,0.2914760210133876,22.581483364401514,31.714903344729855,17.9391450366831,37673476.0,50.34595161858704,35540.0,66638391.0,105.3,18.4,11.8,31.7,19.2,13.0,5.9,5.6,84.6,9.8,17.949622641509432,11.598139344262295,17.18416479400749,88420.0
France,2016.0,0.13282883735893325,23.488674236005195,21.45850985708637,32.179856521493534,0.2914760210133876,22.581483364401514,96.66478172359196,0.006785795068988917,0.06107215562090025,2.83872427052703,0.42863605519113324,0.13282883735893325,23.488674236005195,21.45850985708637,32.179856521493534,0.2914760210133876,22.581483364401514,31.714903344729855,17.9391450366831,37673476.0,50.34595161858704,0.5,66638391.0,105.3,18.4,11.8,31.7,19.2,13.0,5.9,5.6,84.6,9.8,17.949622641509432,11.598139344262295,17.18416479400749,88420.0
France,2017.0,0.13396983461232703,30.427350427350426,21.96860510586001,32.63728283336126,0.36757723032232836,14.599184403105973,96.54181252865979,0.0,0.06039525338045655,2.921340774625046,0.47645144333471273,0.13396983461232703,30.427350427350426,21.96860510586001,32.63728283336126,0.36757723032232836,14.599184403105973,31.2308456580877,18.407764138110984,38117663.0,50.361390203801314,36140.0,66809816.0,105.6,18.3,11.8,31.4,19.2,13.3,6.0,5.6,84.6,9.8,17.990984732824426,10.796390243902438,16.6888202247191,89411.0
France,2017.0,0.13396983461232703,30.427350427350426,21.96860510586001,32.63728283336126,0.36757723032232836,14.599184403105973,96.54181252865979,0.0,0.06039525338045655,2.921340774625046,0.47645144333471273,0.13396983461232703,30.427350427350426,21.96860510586001,32.63728283336126,0.36757723032232836,14.599184403105973,31.2308456580877,18.407764138110984,38117663.0,50.361390203801314,1.7,66809816.0,105.6,18.3,11.8,31.4,19.2,13.3,6.0,5.6,84.6,9.8,17.990984732824426,10.796390243902438,16.6888202247191,89411.0
France,2018.0,0.13547980861938455,31.15618839957272,21.73400729018688,32.59109980508111,0.3986476813461517,14.120056823813144,96.41987147691324,0.0,0.052908303296848654,3.0367161579753756,0.4905040618145343,0.13547980861938455,31.15618839957272,21.73400729018688,32.59109980508111,0.3986476813461517,14.120056823813144,30.417322522604064,19.199831124316805,38229305.0,50.38284635307914,36570.0,67026224.0,105.9,18.2,11.7,31.2,19.2,13.6,6.0,5.7,84.8,9.5,17.304474903474905,10.039174603174603,15.143065637065638,90723.0
France,2018.0,0.13547980861938455,31.15618839957272,21.73400729018688,32.59109980508111,0.3986476813461517,14.120056823813144,96.41987147691324,0.0,0.052908303296848654,3.0367161579753756,0.4905040618145343,0.13547980861938455,31.15618839957272,21.73400729018688,32.59109980508111,0.3986476813461517,14.120056823813144,30.417322522604064,19.199831124316805,38229305.0,50.38284635307914,1.2,67026224.0,105.9,18.2,11.7,31.2,19.2,13.6,6.0,5.7,84.8,9.5,17.304474903474905,10.039174603174603,15.143065637065638,90723.0
France,2019.0,0.13721110675536807,32.42608036391205,21.84772013430088,30.78089461713419,0.5577818693815662,14.38752301527131,95.8424602572166,0.004337547984124574,0.04445986683727689,3.3485870437441716,0.7601552842178316,0.13721110675536807,32.42608036391205,21.84772013430088,30.78089461713419,0.5577818693815662,14.38752301527131,29.511323664960337,20.057538259198342,38421218.0,50.43113807584132,37160.0,67290471.0,106.1,18.0,11.8,31.0,19.2,13.9,6.1,5.7,84.4,9.9,16.617278431372547,9.207044117647058,14.60166796875,92218.0
France,2019.0,0.13721110675536807,32.42608036391205,21.84772013430088,30.78089461713419,0.5577818693815662,14.38752301527131,95.8424602572166,0.004337547984124574,0.04445986683727689,3.3485870437441716,0.7601552842178316,0.13721110675536807,32.42608036391205,21.84772013430088,30.78089461713419,0.5577818693815662,14.38752301527131,29.511323664960337,20.057538259198342,38421218.0,50.43113807584132,1.6,67290471.0,106.1,18.0,11.8,31.0,19.2,13.9,6.1,5.7,84.4,9.9,16.617278431372547,9.207044117647058,14.60166796875,92218.0
France,2020.0,0.13769523158010227,32.393335342489344,20.47832264175313,32.30184698841865,0.783570844276058,14.042924183062816,94.83214166316175,0.00323530363324598,0.00647060726649196,4.265208623162617,0.8929438027758906,0.13769523158010227,32.393335342489344,20.47832264175313,32.30184698841865,0.783570844276058,14.042924183062816,28.74522491539188,20.669102341414575,38467643.0,50.58567274319354,34280.0,67473651.0,106.3,17.8,11.8,30.7,19.2,14.3,6.1,4.9,87.8,7.3,15.647555118110235,8.250967105263157,11.873845849802372,92727.0
France,2020.0,0.13769523158010227,32.393335342489344,20.47832264175313,32.30184698841865,0.783570844276058,14.042924183062816,94.83214166316175,0.00323530363324598,0.00647060726649196,4.265208623162617,0.8929438027758906,0.13769523158010227,32.393335342489344,20.47832264175313,32.30184698841865,0.783570844276058,14.042924183062816,28.74522491539188,20.669102341414575,38467643.0,50.58567274319354,-7.8,67473651.0,106.3,17.8,11.8,30.7,19.2,14.3,6.1,4.9,87.8,7.3,15.647555118110235,8.250967105263157,11.873845849802372,92727.0
France,2021.0,0.1395555860563891,31.942783990520425,20.79158687671262,32.184005332261236,0.93420370507517,14.14742009543055,92.60493146034037,0.005304927216398591,0.01803675253575521,5.795102491193821,1.5766243687136614,0.1395555860563891,31.942783990520425,20.79158687671262,32.184005332261236,0.93420370507517,14.14742009543055,27.761682126332733,21.37569725912058,38814659.0,50.862620614546685,36470.0,67728568.0,106.6,17.7,11.9,30.6,19.2,14.6,6.1,4.8,86.6,8.6,16.03598785425101,9.0966050955414,12.193291497975709,94252.0
France,2021.0,0.1395555860563891,31.942783990520425,20.79158687671262,32.184005332261236,0.93420370507517,14.14742009543055,92.60493146034037,0.005304927216398591,0.01803675253575521,5.795102491193821,1.5766243687136614,0.1395555860563891,31.942783990520425,20.79158687671262,32.184005332261236,0.93420370507517,14.14742009543055,27.761682126332733,21.37569725912058,38814659.0,50.862620614546685,6.4,67728568.0,106.6,17.7,11.9,30.6,19.2,14.6,6.1,4.8,86.6,8.6,16.03598785425101,9.0966050955414,12.193291497975709,94252.0
Germany,2010.0,,,19.876280030864603,29.814420046296902,,13.543805500699685,,,,,,,,19.876280030864603,29.814420046296902,,13.543805500699685,26.634674483475955,72.0722424471656,42302000.0,1.2930830693584228,38430.0,,,,,,,,,6.0,86.0,8.0,22.616893617021276,17.347074074074076,25.701273684210527,
Germany,2010.0,,,19.876280030864603,29.814420046296902,,13.543805500699685,,,,,,,,19.876280030864603,29.814420046296902,,13.543805500699685,26.634674483475955,72.0722424471656,42302000.0,1.2930830693584228,4.4,,,,,,,,,6.0,86.0,8.0,22.616893617021276,17.347074074074076,25.701273684210527,
Germany,2013.0,,33.737010703961246,19.360887569341354,29.456728390238823,5.34416751308696,13.407297445112901,,,,,,,33.737010703961246,19.360887569341354,29.456728390238823,5.34416751308696,13.407297445112901,15.068071423684751,34.153725114592596,43851000.0,50.77820346172265,40100.0,,225.8,13.3,10.9,33.9,21.2,15.4,5.4,7.2,84.5,8.3,19.38493399339934,13.839070921985815,26.513584958217272,
Germany,2013.0,,33.737010703961246,19.360887569341354,29.456728390238823,5.34416751308696,13.407297445112901,,,,,,,33.737010703961246,19.360887569341354,29.456728390238823,5.34416751308696,13.407297445112901,15.068071423684751,34.153725114592596,43851000.0,50.77820346172265,0.2,,225.8,13.3,10.9,33.9,21.2,15.4,5.4,7.2,84.5,8.3,19.38493399339934,13.839070921985815,26.513584958217272,
Germany,2014.0,0.0959557191984599,32.28603501890298,18.545567153972208,29.951871588753693,5.314770131998297,13.90175610637282,,,,,,0.0959557191984599,32.28603501890298,18.545567153972208,29.951871588753693,5.314770131998297,13.90175610637282,15.608742652523478,33.59626601806184,44403000.0,50.79499132941467,40850.0,80767463.0,226.5,13.2,10.8,33.5,21.7,15.5,5.4,7.2,84.5,8.3,19.295075187969925,13.996933823529412,25.279896103896103,
Germany,2014.0,0.0959557191984599,32.28603501890298,18.545567153972208,29.951871588753693,5.314770131998297,13.90175610637282,,,,,,0.0959557191984599,32.28603501890298,18.545567153972208,29.951871588753693,5.314770131998297,13.90175610637282,15.608742652523478,33.59626601806184,44403000.0,50.79499132941467,1.9,80767463.0,226.5,13.2,10.8,33.5,21.7,15.5,5.4,7.2,84.5,8.3,19.295075187969925,13.996933823529412,25.279896103896103,
Germany,2015.0,0.09648691683837651,32.22158401940137,18.684025783393963,29.835981875039884,5.057119152466654,14.20128916969813,,,,,,0.09648691683837651,32.22158401940137,18.684025783393963,29.835981875039884,5.057119152466654,14.20128916969813,16.121230946728495,33.083912049876865,45071000.0,50.79485700339465,41230.0,81197537.0,228.4,13.2,10.7,33.1,22.0,15.4,5.6,7.4,84.4,8.2,18.311673003802284,12.673146853146854,25.10319093851133,
Germany,2015.0,0.09648691683837651,32.22158401940137,18.684025783393963,29.835981875039884,5.057119152466654,14.20128916969813,,,,,,0.09648691683837651,32.22158401940137,18.684025783393963,29.835981875039884,5.057119152466654,14.20128916969813,16.121230946728495,33.083912049876865,45071000.0,50.79485700339465,0.9,81197537.0,228.4,13.2,10.7,33.1,22.0,15.4,5.6,7.4,84.4,8.2,18.311673003802284,12.673146853146854,25.10319093851133,
Germany,2016.0,0.09607343213595886,31.780009879795816,19.05027296102547,28.97186791472976,4.803100735918124,15.394748508530823,,,,,,0.09607343213595886,31.780009879795816,19.05027296102547,28.97186791472976,4.803100735918124,15.394748508530823,16.471808632342114,32.7229701141134,45803560.0,50.80522125354449,41880.0,82175684.0,233.1,13.2,10.7,32.9,22.1,15.3,5.8,7.3,84.3,8.4,16.97005283018868,12.192810810810812,25.124552380952384,
Germany,2016.0,0.09607343213595886,31.780009879795816,19.05027296102547,28.97186791472976,4.803100735918124,15.394748508530823,,,,,,0.09607343213595886,31.780009879795816,19.05027296102547,28.97186791472976,4.803100735918124,15.394748508530823,16.471808632342114,32.7229701141134,45803560.0,50.80522125354449,1.6,82175684.0,233.1,13.2,10.7,32.9,22.1,15.3,5.8,7.3,84.3,8.4,16.97005283018868,12.192810810810812,25.124552380952384,
Germany,2017.0,0.09626321954554158,26.970719303104307,18.49492686119993,27.66434200256804,3.741282509630152,23.12872932349757,,,,,,0.09626321954554158,26.970719303104307,18.49492686119993,27.66434200256804,3.741282509630152,23.12872932349757,16.39281722396542,32.99939532554066,46474594.0,50.60778745049392,42960.0,82521653.0,234.0,13.4,10.6,32.4,22.4,15.2,6.0,7.3,84.0,8.7,16.75287969924812,11.940653594771243,23.32579552715655,
Germany,2017.0,0.09626321954554158,26.970719303104307,18.49492686119993,27.66434200256804,3.741282509630152,23.12872932349757,,,,,,0.09626321954554158,26.970719303104307,18.49492686119993,27.66434200256804,3.741282509630152,23.12872932349757,16.39281722396542,32.99939532554066,46474594.0,50.60778745049392,2.6,82521653.0,234.0,13.4,10.6,32.4,22.4,15.2,6.0,7.3,84.0,8.7,16.75287969924812,11.940653594771243,23.32579552715655,
Germany,2018.0,0.09725415334563937,26.884337858145287,19.238937393658638,26.705498081198225,3.55071473813634,23.62051192886151,,,,,,0.09725415334563937,26.884337858145287,19.238937393658638,26.705498081198225,3.55071473813634,23.62051192886151,16.115232310391097,33.27578855041462,47095784.0,50.60897913919429,43390.0,82792351.0,234.7,13.5,10.5,32.0,22.6,15.2,6.2,7.2,83.9,8.9,17.781584269662922,12.517346153846153,23.034264150943397,
Germany,2018.0,0.09725415334563937,26.884337858145287,19.238937393658638,26.705498081198225,3.55071473813634,23.62051192886151,,,,,,0.09725415334563937,26.884337858145287,19.238937393658638,26.705498081198225,3.55071473813634,23.62051192886151,16.115232310391097,33.27578855041462,47095784.0,50.60897913919429,1.0,82792351.0,234.7,13.5,10.5,32.0,22.6,15.2,6.2,7.2,83.9,8.9,17.781584269662922,12.517346153846153,23.034264150943397,
Germany,2019.0,0.09800622899183589,26.89149992625731,20.24482572144929,26.295413204857187,3.3405437294134996,23.22771741802271,98.07458077533495,0.12795118170298103,0.025836296305409626,1.297966314390817,0.4736654322658432,0.09800622899183589,26.89149992625731,20.24482572144929,26.295413204857187,3.3405437294134996,23.22771741802271,15.929238963293155,33.43714569650329,47715977.0,50.633615340203555,43790.0,83019213.0,235.2,13.6,10.4,31.6,22.8,15.1,6.5,7.4,83.3,9.3,15.435853932584267,10.317196319018406,20.710467532467533,81281.0
Germany,2019.0,0.09800622899183589,26.89149992625731,20.24482572144929,26.295413204857187,3.3405437294134996,23.22771741802271,98.07458077533495,0.12795118170298103,0.025836296305409626,1.297966314390817,0.4736654322658432,0.09800622899183589,26.89149992625731,20.24482572144929,26.295413204857187,3.3405437294134996,23.22771741802271,15.929238963293155,33.43714569650329,47715977.0,50.633615340203555,0.9,83019213.0,235.2,13.6,10.4,31.6,22.8,15.1,6.5,7.4,83.3,9.3,15.435853932584267,10.317196319018406,20.710467532467533,81281.0
Germany,2020.0,0.09083923013379716,27.4262720389686,20.90194313549002,25.675067506750676,3.072218986604543,22.92449833218616,97.66059367577394,0.12738684465439684,0.023885033372699406,1.223444487201603,0.9646899589973593,0.09083923013379716,27.4262720389686,20.90194313549002,25.675067506750676,3.072218986604543,22.92449833218616,15.824151440382167,33.3959199714545,48248584.0,50.77992858816334,42020.0,83166711.0,235.2,13.7,10.3,31.3,23.0,14.9,6.8,4.8,88.8,6.3,13.965079545454545,9.038922155688622,17.30350505050505,75361.0
Germany,2020.0,0.09083923013379716,27.4262720389686,20.90194313549002,25.675067506750676,3.072218986604543,22.92449833218616,97.66059367577394,0.12738684465439684,0.023885033372699406,1.223444487201603,0.9646899589973593,0.09083923013379716,27.4262720389686,20.90194313549002,25.675067506750676,3.072218986604543,22.92449833218616,15.824151440382167,33.3959199714545,48248584.0,50.77992858816334,-4.0,83166711.0,235.2,13.7,10.3,31.3,23.0,14.9,6.8,4.8,88.8,6.3,13.965079545454545,9.038922155688622,17.30350505050505,75361.0
Germany,2021.0,0.09647642365739724,26.6400747896541,21.66157681520723,26.075412901215334,3.0352134621377376,22.587722031785603,97.18102003551866,0.12256434628179795,0.025013131894244478,1.0618074489106781,1.6095950373946324,0.09647642365739724,26.6400747896541,21.66157681520723,26.075412901215334,3.0352134621377376,22.587722031785603,15.635776612858136,33.286760902841515,48540878.0,51.07746248430035,43730.0,83155031.0,235.4,13.8,10.1,31.1,23.0,14.8,7.1,4.9,88.8,6.3,14.107204545454547,9.339565,16.96418060200669,79958.0
Germany,2021.0,0.09647642365739724,26.6400747896541,21.66157681520723,26.075412901215334,3.0352134621377376,22.587722031785603,97.18102003551866,0.12256434628179795,0.025013131894244478,1.0618074489106781,1.6095950373946324,0.09647642365739724,26.6400747896541,21.66157681520723,26.075412901215334,3.0352134621377376,22.587722031785603,15.635776612858136,33.286760902841515,48540878.0,51.07746248430035,4.1,83155031.0,235.4,13.8,10.1,31.1,23.0,14.8,7.1,4.9,88.8,6.3,14.107204545454547,9.339565,16.96418060200669,79958.0
Greece,2010.0,,,,,,,,,,,,,,,,,,,,5216873.0,,19300.0,,,,,,,,,17.3,81.6,1.1,38.5356,14.863,25.728714285714286,
Greece,2010.0,,,,,,,,,,,,,,,,,,,,5216873.0,,-5.8,,,,,,,,,17.3,81.6,1.1,38.5356,14.863,25.728714285714286,
Greece,2013.0,,,,,,,,,,,,,,,,,,,,5124208.0,,15800.0,,83.0,14.7,10.6,35.9,18.8,14.4,5.7,17.8,81.3,0.9,33.93584615384616,12.779499999999999,20.218588235294117,
Greece,2013.0,,,,,,,,,,,,,,,,,,,,5124208.0,,-1.6,,83.0,14.7,10.6,35.9,18.8,14.4,5.7,17.8,81.3,0.9,33.93584615384616,12.779499999999999,20.218588235294117,
Greece,2014.0,0.24752885266482696,,,,,,,,,,,0.24752885266482696,,,,,,,,5110873.0,,16030.0,10926807.0,82.5,14.6,10.4,35.5,19.0,14.5,6.0,17.7,81.4,0.9,33.391888888888886,15.564,19.883888888888887,
Greece,2014.0,0.24752885266482696,,,,,,,,,,,0.24752885266482696,,,,,,,,5110873.0,,1.5,10926807.0,82.5,14.6,10.4,35.5,19.0,14.5,6.0,17.7,81.4,0.9,33.391888888888886,15.564,19.883888888888887,
Greece,2015.0,0.24812999941609967,,,,,,,,,,,0.24812999941609967,,,,,,,,5107620.0,,16100.0,10858018.0,82.7,14.5,10.2,35.1,19.2,14.6,6.3,17.5,81.4,1.0,32.20672727272727,16.011,20.968333333333334,
Greece,2015.0,0.24812999941609967,,,,,,,,,,,0.24812999941609967,,,,,,,,5107620.0,,0.4,10858018.0,82.7,14.5,10.2,35.1,19.2,14.6,6.3,17.5,81.4,1.0,32.20672727272727,16.011,20.968333333333334,
Greece,2016.0,0.24942162965974354,,,,,,,,,,,0.24942162965974354,,,,,,,,5160056.0,,16160.0,10783748.0,82.4,14.4,10.1,34.7,19.4,14.8,6.5,17.1,81.9,1.0,30.494333333333334,17.822,19.407555555555557,
Greece,2016.0,0.24942162965974354,,,,,,,,,,,0.24942162965974354,,,,,,,,5160056.0,,0.4,10783748.0,82.4,14.4,10.1,34.7,19.4,14.8,6.5,17.1,81.9,1.0,30.494333333333334,17.822,19.407555555555557,
Greece,2017.0,0.24920615743049923,,,,,,,,,,,0.24920615743049923,,,,,,,,5235928.0,,16430.0,10768193.0,82.2,14.4,10.1,34.2,19.7,14.8,6.7,16.6,82.5,0.9,30.547749999999997,17.881714285714285,20.462222222222223,
Greece,2017.0,0.24920615743049923,,,,,,,,,,,0.24920615743049923,,,,,,,,5235928.0,,1.7,10768193.0,82.2,14.4,10.1,34.2,19.7,14.8,6.7,16.6,82.5,0.9,30.547749999999997,17.881714285714285,20.462222222222223,
Greece,2018.0,0.24897671714381076,,,,,,,,,,,0.24897671714381076,,,,,,,,5282695.0,,16810.0,10741165.0,82.5,14.4,10.1,33.7,20.0,14.9,6.9,16.4,82.7,0.9,29.886,16.703857142857142,22.051125,
Greece,2018.0,0.24897671714381076,,,,,,,,,,,0.24897671714381076,,,,,,,,5282695.0,,2.3,10741165.0,82.5,14.4,10.1,33.7,20.0,14.9,6.9,16.4,82.7,0.9,29.886,16.703857142857142,22.051125,
Greece,2019.0,0.2502004970069277,,,,,,,,,,,0.2502004970069277,,,,,,,,5406551.0,,17210.0,10724599.0,82.4,14.3,10.2,33.1,20.3,14.9,7.1,16.0,83.0,1.0,29.2435,16.32125,21.3876,
Greece,2019.0,0.2502004970069277,,,,,,,,,,,0.2502004970069277,,,,,,,,5406551.0,,2.4,10724599.0,82.4,14.3,10.2,33.1,20.3,14.9,7.1,16.0,83.0,1.0,29.2435,16.32125,21.3876,
Greece,2020.0,0.2509011234246375,,,,,,,,,,,0.2509011234246375,,,,,,,,5492176.0,,15660.0,10718565.0,82.4,14.3,10.3,32.6,20.5,15.0,7.2,12.7,86.7,0.6,25.879823529411766,14.5451,17.481333333333335,
Greece,2020.0,0.2509011234246375,,,,,,,,,,,0.2509011234246375,,,,,,,,5492176.0,,-9.0,10718565.0,82.4,14.3,10.3,32.6,20.5,15.0,7.2,12.7,86.7,0.6,25.879823529411766,14.5451,17.481333333333335,
Greece,2021.0,0.2522607764739903,,,,,,,,,,,0.2522607764739903,,,,,,,,5604192.0,,17110.0,10678632.0,82.3,14.1,10.4,32.2,20.7,15.3,7.3,12.3,87.1,0.6,27.290333333333333,15.7203,19.104599999999998,
Greece,2021.0,0.2522607764739903,,,,,,,,,,,0.2522607764739903,,,,,,,,5604192.0,,9.2,10678632.0,82.3,14.1,10.4,32.2,20.7,15.3,7.3,12.3,87.1,0.6,27.290333333333333,15.7203,19.104599999999998,
Greece,2022.0,0.25727113624356607,,,,,,,,,,,0.25727113624356607,,,,,,,,5726012.0,,18200.0,10459782.0,80.3,13.7,10.0,32.2,21.4,15.5,7.2,14.4,84.6,0.9,28.451999999999998,16.69214285714286,16.585875,
Greece,2022.0,0.25727113624356607,,,,,,,,,,,0.25727113624356607,,,,,,,,5726012.0,,6.4,10459782.0,80.3,13.7,10.0,32.2,21.4,15.5,7.2,14.4,84.6,0.9,28.451999999999998,16.69214285714286,16.585875,
Hungary,2010.0,,,13.35525196984298,21.80148517657729,,4.580239215463975,,,,,,,,13.35525196984298,21.80148517657729,,4.580239215463975,10.385347479608319,39.48102585068665,2984060.0,50.13362666970503,11060.0,,,,,,,,,21.5,68.5,10.0,29.775263157894738,21.64075,20.977777777777778,
Hungary,2010.0,,,13.35525196984298,21.80148517657729,,4.580239215463975,,,,,,,,13.35525196984298,21.80148517657729,,4.580239215463975,10.385347479608319,39.48102585068665,2984060.0,50.13362666970503,1.3,,,,,,,,,21.5,68.5,10.0,29.775263157894738,21.64075,20.977777777777778,
Hungary,2011.0,,,12.017735805597143,21.17355752620062,,2.4127605666244385,,,,,,,,12.017735805597143,21.17355752620062,,2.4127605666244385,10.827344068521906,38.935191268982855,2967810.0,50.23746466249525,11300.0,,,,,,,,,21.5,68.3,10.2,,,7.157,
Hungary,2011.0,,,12.017735805597143,21.17355752620062,,2.4127605666244385,,,,,,,,12.017735805597143,21.17355752620062,,2.4127605666244385,10.827344068521906,38.935191268982855,2967810.0,50.23746466249525,2.2,,,,,,,,,21.5,68.3,10.2,,,7.157,
Hungary,2013.0,,42.80266378279925,9.641983038306106,22.129887870681316,21.372872673458936,4.052592634754397,98.16791279036585,1.5980823012385137,0.0,0.22259003481536443,0.011414873580275098,,42.80266378279925,9.641983038306106,22.129887870681316,21.372872673458936,4.052592634754397,12.169997224352558,37.36404589421232,3040732.0,50.465956881435126,11490.0,,106.4,14.4,12.0,35.6,20.8,13.1,4.1,21.4,68.3,10.3,25.92890909090909,18.574833333333334,18.63284210526316,17521.0
Hungary,2013.0,,42.80266378279925,9.641983038306106,22.129887870681316,21.372872673458936,4.052592634754397,98.16791279036585,1.5980823012385137,0.0,0.22259003481536443,0.011414873580275098,,42.80266378279925,9.641983038306106,22.129887870681316,21.372872673458936,4.052592634754397,12.169997224352558,37.36404589421232,3040732.0,50.465956881435126,2.5,,106.4,14.4,12.0,35.6,20.8,13.1,4.1,21.4,68.3,10.3,25.92890909090909,18.574833333333334,18.63284210526316,17521.0
Hungary,2014.0,0.18195538230274522,43.865424315125814,6.678569435920326,23.879930815153713,20.253305808179434,5.322769625620711,98.13084112149532,1.354300744305781,0.00559628406737926,0.4924729979293749,0.01678885220213778,0.18195538230274522,43.865424315125814,6.678569435920326,23.879930815153713,20.253305808179434,5.322769625620711,13.02449242927636,36.461090937173694,3107695.0,50.51441663354994,12040.0,9850217.0,108.1,14.4,11.8,35.7,20.6,13.4,4.1,21.3,68.6,10.0,26.355894736842107,16.282,19.475833333333334,17869.0
Hungary,2014.0,0.18195538230274522,43.865424315125814,6.678569435920326,23.879930815153713,20.253305808179434,5.322769625620711,98.13084112149532,1.354300744305781,0.00559628406737926,0.4924729979293749,0.01678885220213778,0.18195538230274522,43.865424315125814,6.678569435920326,23.879930815153713,20.253305808179434,5.322769625620711,13.02449242927636,36.461090937173694,3107695.0,50.51441663354994,4.8,9850217.0,108.1,14.4,11.8,35.7,20.6,13.4,4.1,21.3,68.6,10.0,26.355894736842107,16.282,19.475833333333334,17869.0
