STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,vehicle,Vehicles,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2017,,14.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2018,,14.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2019,,14.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2020,,9.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2021,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2022,,14.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NL,Netherlands,2023,,14.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1990,,12.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1991,,12.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1992,,12.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1993,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1995,,12.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1996,,12.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1997,,13.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1998,,13.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,1999,,13.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2000,,13.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2001,,11.5,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2002,,11.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2003,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2004,,11.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2005,,11.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2006,,11.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2007,,11.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2008,,11.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2009,,11.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2010,,11.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2011,,11.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2012,,10.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2013,,10.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2014,,10.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2015,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2016,,10.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2017,,11.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2018,,12.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2019,,12.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2020,,7.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2021,,7.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2022,,9.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",NO,Norway,2023,,11.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1990,,58.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1991,,50.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1992,,44.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1993,,45.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1994,,42.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1995,,35.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1996,,30.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1997,,28.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1998,,27.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,1999,,27.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2000,,27.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2001,,25.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2002,,23.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2003,,22.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2004,,32.1,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2005,,30.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2006,,17.5,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2007,,22.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2008,,14.5,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2009,,17.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2010,,23.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2011,,22.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2012,,23.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2013,,22.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2014,,21.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2015,,21.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2016,,20.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2017,,20.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2018,,19.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2019,,20.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2020,,12.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2021,,13.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2022,,17.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PL,Poland,2023,,18.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1990,,28.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1991,,28.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1992,,31.8,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1993,,27.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1994,,25.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1995,,23.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1996,,21.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1997,,20.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1998,,20.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,1999,,18.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2000,,18.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2001,,17.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2002,,15.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2003,,14.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2004,,14.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2005,,10.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2006,,10.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2007,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2008,,10.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2009,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2010,,10.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2011,,9.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2012,,9.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2013,,9.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2014,,9.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2015,,10.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2016,,9.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2017,,10.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2018,,10.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2019,,10.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2020,,7.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2021,,8.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2022,,11.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",PT,Portugal,2023,,11.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",RO,Romania,1995,,43.8,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",RO,Romania,1996,,42.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",RO,Romania,1997,,38.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",RO,Romania,1998,,33.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,TRN_BUS_TOT_AVD,"Trains, motor coaches, buses and trolley buses - sum of available data",RO,Romania,1999,,30.2,,e,estimated,,
