STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LI,Liechtenstein,2021,,6604,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LI,Liechtenstein,2022,,6346,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LI,Liechtenstein,2023,,6013,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LI,Liechtenstein,2024,,5466,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2013,,36695,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2014,,40991,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2015,,44872,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2016,,43774,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2017,,45544,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2018,,51468,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2019,,71330,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2020,,78182,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2021,,85896,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2022,,97968,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2023,,94884,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LT,Lithuania,2024,,94677,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2013,,110399,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2014,,111519,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2015,,108093,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2016,,107820,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2017,,106378,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2018,,111982,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2019,,116012,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2020,,122546,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2021,,128811,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2022,,126340,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2023,,118517,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LU,Luxembourg,2024,,104649,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2013,,23250,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2014,,30106,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2015,,35642,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2016,,36460,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2017,,37141,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2018,,40549,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2019,,44529,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2020,,47573,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2021,,51332,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2022,,47171,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2023,,45377,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,LV,Latvia,2024,,45421,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2013,,19270,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2014,,18227,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2015,,17926,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2016,,16464,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2017,,20744,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2018,,22449,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2019,,25617,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2020,,29048,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2021,,34159,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2022,,34912,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2023,,35790,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MD,Moldova,2024,,41289,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2016,,8801,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2017,,9325,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2018,,10062,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2019,,11357,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2020,,10503,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2021,,10882,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2022,,9218,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2023,,8718,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,ME,Montenegro,2024,,9324,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2013,,20000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2014,,15000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2015,,12146,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2016,,9844,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2017,,9994,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2018,,11199,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2019,,12681,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2020,,14163,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2021,,16094,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2022,,15219,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MK,North Macedonia,2023,,16240,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2013,,26200,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2014,,24570,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2015,,24576,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2016,,22024,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2017,,26214,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2018,,19527,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2019,,32486,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2020,,32229,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2021,,31945,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2022,,29193,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2023,,22808,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,MT,Malta,2024,,17878,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2013,,1264285,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2014,,1371217,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2015,,1506367,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2016,,1472962,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2017,,1345129,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2018,,1330074,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2019,,1305446,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2020,,1343032,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2021,,1420472,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2022,,1510597,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2023,,1467744,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NL,Netherlands,2024,,1407895,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2013,,413000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2014,,459252,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2015,,473000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2016,,468913,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2017,,475760,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2018,,486269,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2019,,495988,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2020,,504945,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2021,,490037,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2022,,465668,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2023,,473880,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,NO,Norway,2024,,471796,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2012,,1189000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2013,,1057607,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2014,,992155,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2015,,1047676,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2016,,1058742,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2017,,1061884,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2018,,1148689,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2019,,1323901,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2020,,1494219,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2021,,1619646,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2022,,1672934,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PL,Poland,2023,,1534041,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2013,,555184,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2014,,491171,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2015,,386530,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2016,,391236,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2017,,484312,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2018,,600063,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2019,,687992,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2020,,722158,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2021,,753339,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2022,,765306,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2023,,680489,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,PT,Portugal,2024,,604973,,p,provisional,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2013,,338646,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2014,,296812,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2015,,258693,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2016,,244667,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2017,,255017,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2018,,302857,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2019,,348305,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2020,,391785,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2021,,448327,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2022,,447330,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2023,,428668,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RO,Romania,2024,,402032,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2015,,115552,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2016,,98380,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2017,,88136,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2018,,96521,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2019,,108968,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2020,,121926,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2021,,131335,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2022,,121429,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2023,,119905,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,RS,Serbia,2024,,122378,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,SE,Sweden,2013,,693576,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,SE,Sweden,2014,,753208,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,SE,Sweden,2015,,815892,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,SE,Sweden,2016,,783364,,,,,
